;SIGLA_UF_PV;NOME_MUNICIPIO_PV;NOTA_LINGUAGENS;NOTA_HUMANAS;NOTA_MATEMATICA;NOTA_NATUREZA;NOTA_REDAC;CIDADE/UF;LAT;LON
1468;SC;Tubarão;508.97295012679626;525.6855452240068;545.4816787003609;500.0429602888086;642.7218934911242;Tubarão, SC;-28.471488;-49.014132
1469;SC;Videira;511.655787037037;530.0219907407408;549.231421446384;503.9917705735661;610.5555555555555;Videira, SC;-27.00544;-51.1533733
1470;SC;Xanxerê;500.3809462915601;521.393094629156;530.7307171853856;495.3476319350474;618.695652173913;Xanxerê, SC;-26.8748603;-52.4035964
1471;SC;Xaxim;515.4566787003611;543.0093862815885;558.4492481203008;508.7026315789473;623.2490974729242;Xaxim, SC;-26.9605363;-52.5335505
1472;SE;Aracaju;511.5347233883758;528.8995615262618;548.248599590124;504.64767248950915;668.8011941412445;Aracaju, SE;-10.9162061;-37.0774655
1473;SE;Areia Branca;457.00634920634917;478.38465608465606;484.40819672131147;458.4136612021858;583.3862433862433;Areia Branca, SE;-10.7591455;-37.3148072
1474;SE;Boquim;469.0346666666667;483.3194285714286;504.1273092369478;470.34999999999997;642.9714285714285;Boquim, SE;-11.1450175;-37.6204228
1475;SE;Campo do Brito;466.11440501043836;483.65929018789143;505.24502164502167;470.68116883116886;604.4258872651357;Campo do Brito, SE;-10.7496246;-37.4942276
1476;SE;Canindé de São Francisco;469.730701754386;486.0032894736842;496.65985748218526;470.8681710213777;603.3333333333334;Canindé de São Francisco, SE;-9.6597475;-37.7904456
1477;SE;Capela;446.22431693989074;455.80928961748634;469.32678062678065;450.14928774928774;585.1366120218579;Capela, SE;-10.50494;-37.0552566
1478;SE;Carira;453.1098870056497;473.28502824858754;487.8593471810089;453.88160237388723;575.4802259887006;Carira, SE;-10.358303;-37.701473
1479;SE;Carmópolis;464.5697580645161;474.0862903225806;479.9129166666667;453.04125;578.4677419354839;Carmópolis, SE;-10.64835;-36.98493
1480;SE;Estância;488.0083806818182;503.24105113636364;509.2657698056801;479.82511210762334;626.5625;Estância, SE;-11.2682255;-37.4378341
1481;SE;Gararu;456.0612;469.2188;474.42301255230126;457.92887029288704;544.0;Gararu, SE;-9.9688996;-37.0827962
1482;SE;Indiaroba;441.53620689655173;453.87126436781614;451.5440476190476;443.6142857142857;517.3563218390805;Indiaroba, SE;-11.5250972;-37.5075262
1483;SE;Itabaiana;485.9359062042013;511.9821201758671;528.9273694880892;486.4786619361379;672.3790913531998;Itabaiana, SE;-10.6856197;-37.4270517
1484;SE;Itabaianinha;466.3224299065421;480.5822429906542;499.59741035856575;454.98685258964144;625.2336448598131;Itabaianinha, SE;-11.2760142;-37.78666
1485;SE;Itaporanga d'Ajuda;457.705047318612;475.2993690851735;489.4384105960265;460.2635761589404;603.1545741324921;Itaporanga d'Ajuda, SE;-10.9961671;-37.3045841
1486;SE;Japaratuba;458.158;468.6112;482.1960698689956;453.77117903930133;624.16;Japaratuba, SE;-10.5934888;-36.941514
1487;SE;Lagarto;485.9308721241306;507.3228464419476;520.319813391877;482.10795828759603;659.6361690743713;Lagarto, SE;-10.9141791;-37.6715308
1488;SE;Laranjeiras;449.7625730994152;470.312865497076;484.4035928143712;446.76826347305393;568.3040935672515;Laranjeiras, SE;-10.8040231;-37.1658336
1489;SE;Maruim;461.33684210526314;469.30526315789473;476.07897435897434;453.9758974358974;556.6507177033493;Maruim, SE;-10.7372604;-37.0817469
1490;SE;Monte Alegre de Sergipe;478.20067114093956;499.448322147651;518.3328767123288;481.5924657534247;669.5302013422819;Monte Alegre de Sergipe, SE;-10.0657473;-37.62356148016381
1491;SE;Neópolis;441.32671232876714;452.6420091324201;464.22427184466017;437.7077669902913;512.5114155251141;Neópolis, SE;-10.3169887;-36.5768904
1492;SE;Nossa Senhora Aparecida;461.460447761194;479.0559701492537;493.8732283464567;467.32440944881887;636.7164179104477;Nossa Senhora Aparecida, SE;-10.3968947;-37.4539699
1493;SE;Nossa Senhora da Glória;470.96543385490753;490.2083926031294;510.85349182763747;473.0261515601783;608.9331436699857;Nossa Senhora da Glória, SE;-10.2188811;-37.4199759
1494;SE;Nossa Senhora das Dores;451.7270089285715;469.10825892857144;480.19462616822426;452.0544392523364;592.5446428571429;Nossa Senhora das Dores, SE;-10.4927502;-37.1931675
1495;SE;Nossa Senhora do Socorro;485.36729559748426;497.5071540880503;504.0690082644628;466.9917355371901;619.3238993710692;Nossa Senhora do Socorro, SE;-10.8553115;-37.1264863
1496;SE;Porto da Folha;451.96473214285714;470.5441964285714;485.06129032258065;455.6668202764977;569.9107142857143;Porto da Folha, SE;-9.9152762;-37.2791369
1497;SE;Poço Redondo;449.492879256966;472.1842105263158;478.6954983922829;454.64630225080384;548.4829721362229;Poço Redondo, SE;-9.8083322;-37.6827949
1498;SE;Poço Verde;475.91875;496.76766304347825;501.0099150141643;466.08385269121817;617.0108695652174;Poço Verde, SE;-10.7119994;-38.1749204
1499;SE;Propriá;459.97512639029327;474.3726996966633;490.7408898305085;460.6010593220339;582.0222446916077;Propriá, SE;-10.212427;-36.8372254
1500;SE;Riachuelo;461.0576158940397;478.7165562913907;483.53006993006994;455.83846153846156;547.9470198675497;Riachuelo, SE;-10.7323307;-37.1863203
1501;SE;Santa Rosa de Lima;456.72999999999996;462.2066666666667;473.53728813559326;448.57457627118646;527.6666666666666;Santa Rosa de Lima, SE;-10.6474939;-37.1926373
1502;SE;Simão Dias;477.80408496732025;495.952614379085;507.1168941979522;475.6904436860068;628.6601307189543;Simão Dias, SE;-10.7388301;-37.809016
1503;SE;São Cristóvão;487.50282542885975;501.1805247225025;510.8495238095238;478.61354497354495;612.452068617558;São Cristóvão, SE;-11.0136465;-37.2071134
1504;SE;Tobias Barreto;479.96864784546807;491.13075780089156;506.26305732484076;470.5890127388535;634.6805349182764;Tobias Barreto, SE;-11.1878721;-38.0030397
1505;SE;Umbaúba;467.24708737864074;483.61626213592234;496.0298734177215;466.3584810126582;615.6796116504854;Umbaúba, SE;-11.3826792;-37.6565562
1506;SP;Adamantina;525.4731800766283;550.2639846743294;590.8155737704918;524.7004098360655;662.6819923371647;Adamantina, SP;-21.6866517;-51.0762975
1507;SP;Agudos;528.4953020134228;546.151677852349;579.7391304347826;513.7173913043479;664.4295302013422;Agudos, SP;-22.4719836;-48.9884476
1508;SP;Americana;538.9261202185793;557.6524043715847;592.8348717948718;528.4369230769231;662.7978142076503;Americana, SP;-22.7392463;-47.3306032
1509;SP;Amparo;538.1339879154078;553.816918429003;585.7726844583988;526.5189952904238;664.8640483383685;Amparo, SP;-22.70111;-46.76444
1510;SP;Andradina;507.22106299212595;518.3187007874017;548.5310416666667;498.13624999999996;615.1181102362204;Andradina, SP;-20.896505;-51.3742765
1511;SP;Aparecida;524.1074906367041;536.6456928838951;560.5924;499.31759999999997;613.7827715355805;Aparecida, SP;-22.851552;-45.2340924
1512;SP;Apiaí;510.825;516.8754545454545;522.832057416268;481.55406698564593;588.3636363636364;Apiaí, SP;-24.5076527;-48.8461582
1513;SP;Araraquara;534.636621047664;551.0572439830108;576.5961767626613;519.9911618669314;660.6890042472864;Araraquara, SP;-21.7886713;-48.1773096
1514;SP;Araras;534.4964240102171;553.6977011494253;591.3342818428184;532.4933604336043;657.7266922094508;Araras, SP;-22.3569477;-47.3838889
1515;SP;Araçatuba;531.6930733019502;548.0942837928716;588.3256355932203;526.352824858757;654.525891055817;Araçatuba, SP;-21.207992;-50.4390225
1516;SP;Araçoiaba da Serra;521.8236714975845;535.5652173913044;560.8839378238342;511.10466321243524;614.7826086956521;Araçoiaba da Serra, SP;-23.5045367;-47.6168158
1517;SP;Artur Nogueira;522.5087403598972;538.6984575835476;552.540909090909;499.6508021390374;628.8946015424165;Artur Nogueira, SP;-22.572737;-47.172679
1518;SP;Arujá;524.2848894348895;542.6648648648649;554.5803870967742;501.2789677419355;626.7321867321867;Arujá, SP;-23.396266;-46.3175449
1519;SP;Assis;527.5826868495743;539.4371807000946;570.7585341365461;509.6066265060241;647.9659413434248;Assis, SP;-22.6620892;-50.420623
1520;SP;Atibaia;535.8907090464547;552.5837000814995;584.207613344739;521.5061591103507;654.5884270578647;Atibaia, SP;-23.1177393;-46.5547861
1521;SP;Auriflama;504.6666666666667;522.4509523809523;556.2718446601941;491.9980582524272;645.7142857142857;Auriflama, SP;-20.6840418;-50.5554616
1522;SP;Avaré;531.2028346456693;543.5596850393702;577.1509933774835;518.7880794701987;641.1653543307086;Avaré, SP;-23.1045215;-48.9259103
1523;SP;Barra Bonita;526.8849753694581;534.6524630541871;557.4143222506394;506.5468030690537;638.2266009852217;Barra Bonita, SP;-22.490859;-48.558349
1524;SP;Barra do Turvo;506.144;493.876;488.97391304347826;476.10869565217394;579.2;Barra do Turvo, SP;-24.756421;-48.5056942
1525;SP;Barretos;512.5728444003964;527.189296333003;553.1246346555324;508.3283924843424;629.7125867195243;Barretos, SP;-20.5531437;-48.5697509
1526;SP;Barrinha;499.8692737430168;513.5899441340782;529.6849710982659;480.5080924855491;609.2737430167598;Barrinha, SP;-21.1898849;-48.1550642
1527;SP;Barueri;527.483833435395;542.2778934476424;561.3739368556701;503.8785115979381;624.9663196570729;Barueri, SP;-23.5112184;-46.8764612
1528;SP;Batatais;520.8530882352941;537.7992647058824;566.342218798151;510.62896764252696;651.7352941176471;Batatais, SP;-20.892867;-47.592149
1529;SP;Bauru;534.7023921832883;551.9246967654987;585.8815537424618;524.7871585668677;650.566037735849;Bauru, SP;-22.3218102;-49.0705863
1530;SP;Bebedouro;531.5322535211268;545.1394366197183;581.9123348017621;524.477973568282;666.3661971830986;Bebedouro, SP;-20.949077;-48.479083
1531;SP;Bertioga;508.0925806451613;510.4170967741935;525.4041095890411;487.0260273972603;577.741935483871;Bertioga, SP;-23.848568;-46.139586
1532;SP;Birigui;528.3665853658537;539.804756097561;570.8897597977244;510.8158027812895;632.5121951219512;Birigui, SP;-21.2908491;-50.34144
1533;SP;Boituva;532.9468446601942;547.3541262135922;581.9333333333333;514.3199999999999;632.6213592233009;Boituva, SP;-23.2838893;-47.6738231
1534;SP;Botucatu;534.3795041322313;552.7657851239669;585.7046167247387;530.6832752613241;651.0743801652893;Botucatu, SP;-22.8879628;-48.4410712
1535;SP;Bragança Paulista;531.86886035313;548.9516051364366;583.5258389261745;521.2636744966443;662.5040128410915;Bragança Paulista, SP;-22.9520235;-46.5418586
1536;SP;Cabreúva;518.2444444444444;535.4012345679013;544.24;486.25914893617016;620.0;Cabreúva, SP;-23.3076663;-47.1324726
1537;SP;Cachoeira Paulista;530.0437751004016;545.4325301204819;567.213924050633;514.8303797468354;646.1847389558233;Cachoeira Paulista, SP;-22.666498;-45.015384
1538;SP;Caieiras;520.2645508982037;535.0299401197605;547.0302414231257;498.15362134688695;620.1676646706587;Caieiras, SP;-23.3644621;-46.7484765
1539;SP;Cajamar;512.8196078431373;524.7588235294118;535.9752577319588;487.5509278350516;607.0196078431372;Cajamar, SP;-23.3561111;-46.8769444
1540;SP;Cajati;518.3267515923567;525.1184713375796;540.4311258278146;490.3456953642384;589.2993630573249;Cajati, SP;-24.7272376;-48.1077914
1541;SP;Cajuru;501.4349514563107;511.3660194174757;536.7471794871794;485.2348717948718;635.7281553398059;Cajuru, SP;-21.2759978;-47.3046035
1542;SP;Campinas;542.5129458225349;562.0612859434776;592.9037070408033;533.113450894581;662.1893126002715;Campinas, SP;-22.90556;-47.06083
1543;SP;Campo Limpo Paulista;519.4948660714286;540.50625;558.3744075829384;504.5362559241706;616.0714285714286;Campo Limpo Paulista, SP;-23.207791;-46.788919
1544;SP;Campos do Jordão;527.8716346153847;541.1076923076923;565.2030226700252;507.91435768261965;628.2211538461538;Campos do Jordão, SP;-22.7395263;-45.5912829
1545;SP;Capivari;529.6813008130081;540.8558265582656;570.4900284900285;519.4837606837607;644.2276422764228;Capivari, SP;-22.9999295;-47.5031066
1546;SP;Capão Bonito;511.1129770992366;522.3793893129771;537.4372972972973;487.917027027027;596.5903307888041;Capão Bonito, SP;-24.0048759;-48.3489848
1547;SP;Caraguatatuba;529.2898791540786;542.3885196374623;569.3670382165606;504.3390127388535;625.9818731117825;Caraguatatuba, SP;-23.62028;-45.41306
1548;SP;Carapicuíba;516.0972170686457;527.9450834879407;532.3065153010859;485.15952615992103;595.2504638218924;Carapicuíba, SP;-23.5234673;-46.8406808
1549;SP;Casa Branca;521.1457831325301;537.8734939759037;570.5583850931677;513.7329192546584;643.2530120481928;Casa Branca, SP;-21.7743137;-47.0852175
1550;SP;Catanduva;527.2395621579359;540.5139171227522;572.6033856317093;516.0973575557391;659.82799061767;Catanduva, SP;-21.1331035;-48.9712817
1551;SP;Caçapava;527.6775510204081;541.2896103896104;574.2471512770137;512.9583497053045;631.6883116883117;Caçapava, SP;-23.099204;-45.707645
1552;SP;Cerqueira César;528.6591304347826;559.7286956521739;582.1211009174311;517.6247706422018;608.8695652173913;Cerqueira César, SP;-23.0353135;-49.1650519
1553;SP;Cerquilho;534.0284280936455;549.6003344481605;579.3446366782007;510.23840830449825;644.3478260869565;Cerquilho, SP;-23.1626556;-47.7433878
1554;SP;Cosmópolis;522.5433460076046;535.9144486692015;546.2857142857143;505.68163265306123;632.319391634981;Cosmópolis, SP;-22.6437398;-47.1972086
1555;SP;Cotia;530.1799523809524;545.2146190476191;568.531981981982;511.797997997998;635.9238095238095;Cotia, SP;-23.603889;-46.918889
1556;SP;Cruzeiro;532.8212218649518;553.3319935691318;578.6603389830508;516.3613559322034;662.7974276527331;Cruzeiro, SP;-22.5783685;-44.9642044
1557;SP;Cubatão;514.3084985835694;521.7630311614731;539.3675036927622;483.94431314623336;608.6968838526913;Cubatão, SP;-23.8857982;-46.4241869
1558;SP;Cândido Mota;515.4920289855072;529.7152173913043;541.37109375;499.94375;646.9565217391304;Cândido Mota, SP;-22.7434964;-50.38924
1559;SP;Diadema;520.5213203098687;531.7847423374874;539.8109882268998;491.8287549054584;613.3512967329067;Diadema, SP;-23.681347;-46.62052
1560;SP;Dracena;523.2070967741936;535.7143548387097;574.3377816291162;508.3032928942808;642.1935483870968;Dracena, SP;-21.4835523;-51.5334408
1561;SP;Eldorado;483.372;492.19466666666665;489.83194444444445;457.87222222222226;570.4;Eldorado, SP;-24.522583;-48.1093489
1562;SP;Embu das Artes;514.4020640569395;524.4190747330961;526.8027252081756;480.9741105223316;596.982206405694;Embu das Artes, SP;-23.6495294;-46.8528497
1563;SP;Embu-Guaçu;515.8667326732674;522.4619801980198;540.8461052631579;486.31221052631577;587.4059405940594;Embu-Guaçu, SP;-23.8317997;-46.8156204
1564;SP;Espírito Santo do Pinhal;528.2045614035087;546.4192982456141;579.2626865671641;515.3425373134328;672.9122807017544;Espírito Santo do Pinhal, SP;-22.190871;-46.74767
1565;SP;Fernandópolis;518.481426448737;520.3548291233284;567.1772585669781;508.0761682242991;656.6419019316494;Fernandópolis, SP;-20.2825647;-50.2500762
1566;SP;Ferraz de Vasconcelos;511.7246936852027;520.2040527803958;528.533567839196;482.4681407035176;610.6880301602262;Ferraz de Vasconcelos, SP;-23.541056;-46.37097
1567;SP;Franca;527.6940910801655;541.9220549491907;573.1951854775059;513.668547750592;673.0372600677456;Franca, SP;-20.5381768;-47.4009795
1568;SP;Francisco Morato;510.63683492496585;523.9888130968621;526.303074670571;483.5496339677892;585.4843110504775;Francisco Morato, SP;-23.2817308;-46.7448996
1569;SP;Franco da Rocha;516.5558495821726;528.8559888579387;527.996017699115;485.2283185840708;599.1922005571031;Franco da Rocha, SP;-23.3328038;-46.724446
1570;SP;Garça;517.0895238095238;525.9825396825397;556.3190635451505;500.4123745819398;646.984126984127;Garça, SP;-22.2125766;-49.6547994
1571;SP;Guararapes;525.5355932203389;537.3343220338983;563.8968468468469;509.3761261261261;640.3389830508474;Guararapes, SP;-21.2542739;-50.6440083
1572;SP;Guaratinguetá;546.0370886075949;563.9583544303797;593.76608811749;532.0917222963952;659.2405063291139;Guaratinguetá, SP;-22.8057839;-45.1908926
1573;SP;Guarujá;517.3679611650485;528.3303211351755;545.8452342487884;494.5274636510501;606.9454817027632;Guarujá, SP;-23.9927768;-46.2558332
1574;SP;Guarulhos;523.9680120972432;536.8527160637432;553.5097352690009;499.842735147005;620.7560777015237;Guarulhos, SP;-23.4428948;-46.5243855
1575;SP;Guaíra;514.6882943143812;521.346822742475;559.88838028169;498.6327464788733;628.0267558528428;Guaíra, SP;-20.3245873;-48.3148818
1576;SP;Hortolândia;522.4135968379446;534.7805533596838;550.4350463352991;497.0703454085931;618.2608695652174;Hortolândia, SP;-22.85833;-47.22
1577;SP;Ibaté;507.45864978902955;526.6156118143459;531.4651982378855;486.84140969162996;610.717299578059;Ibaté, SP;-21.9554092;-47.9989614
1578;SP;Ibitinga;531.4361516034986;543.427113702624;571.571472392638;518.0098159509203;649.6209912536443;Ibitinga, SP;-21.75623;-48.831903
1579;SP;Ibiúna;519.5228658536586;535.3198170731707;549.9332268370607;503.579233226837;620.1829268292682;Ibiúna, SP;-23.6544825;-47.220856
1580;SP;Iguape;514.3669491525424;520.5097457627119;535.3057522123894;492.6407079646018;603.3050847457627;Iguape, SP;-24.7042692;-47.5563733
1581;SP;Ilha Solteira;522.2029629629629;540.6118518518518;559.1802325581396;511.9910852713179;603.1111111111111;Ilha Solteira, SP;-20.4281001;-51.3410871
1582;SP;Ilhabela;519.6986301369863;518.0239726027397;533.5124999999999;499.1522058823529;600.6849315068494;Ilhabela, SP;-23.816628;-45.368685
1583;SP;Indaiatuba;536.5963923337091;551.9825817361894;581.6212426035503;523.7459171597633;655.9751972942503;Indaiatuba, SP;-23.09028;-47.21806
1584;SP;Itanhaém;516.0073083778966;523.4231729055259;540.1356870229007;490.71641221374045;596.2923351158645;Itanhaém, SP;-24.1848847;-46.7921572
1585;SP;Itapecerica da Serra;513.5535328345802;525.6128013300083;535.165045045045;486.4072072072072;604.0731504571903;Itapecerica da Serra, SP;-23.7176303;-46.8492435
1586;SP;Itapetininga;524.4726718885987;540.4311575282854;564.3583798882681;508.13808193668535;604.8563968668408;Itapetininga, SP;-23.588607;-48.048326
1587;SP;Itapeva;505.45760082730095;514.0089968976215;533.4452145214522;486.0192519251925;578.841778697001;Itapeva, SP;-23.9849105;-48.8803886
1588;SP;Itapevi;508.3134113411341;518.8891089108911;526.1638257575758;481.1016098484848;583.2043204320432;Itapevi, SP;-23.54888;-46.933889
1589;SP;Itapira;535.4098591549296;556.1307847082495;589.8562367864694;534.4424947145877;654.3259557344064;Itapira, SP;-22.436111;-46.821667
1590;SP;Itaquaquecetuba;511.6946721311475;524.8206967213115;526.4017403915881;479.62523567802754;601.4617486338798;Itaquaquecetuba, SP;-23.4754492;-46.3514033
1591;SP;Itararé;514.4841201716738;524.4630901287553;534.7638202247191;486.27033707865166;599.0987124463519;Itararé, SP;-24.1145368;-49.3352464
1592;SP;Itatiba;535.2993412384717;549.2196310935442;584.6581967213115;523.0359289617486;646.6666666666666;Itatiba, SP;-22.9965861;-46.8412042
1593;SP;Itaí;516.9812765957447;525.6582978723404;559.6018691588786;499.0934579439252;592.8510638297872;Itaí, SP;-23.4172598;-49.0935788
1594;SP;Itu;535.9315675675675;550.2031351351352;575.4742372881356;516.7455367231638;642.8324324324325;Itu, SP;-23.2638828;-47.298892
1595;SP;Itupeva;527.2093959731543;543.3419463087248;575.6168421052631;516.2459649122807;621.2751677852349;Itupeva, SP;-23.1531055;-47.0580347
1596;SP;Ituverava;507.5762599469496;525.4149867374006;554.6961002785515;503.1307799442897;668.2758620689655;Ituverava, SP;-20.3366604;-47.7797924
1597;SP;Itápolis;523.1913043478261;533.4797101449275;561.2243445692884;509.47640449438205;646.0144927536232;Itápolis, SP;-21.5958368;-48.8122696
1598;SP;Jaboticabal;522.4808841099164;533.305256869773;557.0104938271605;511.88172839506177;647.4074074074074;Jaboticabal, SP;-21.252037;-48.325223
1599;SP;Jacareí;533.9134907251265;545.7087689713322;574.7535567313346;516.4063492063492;637.0545250140528;Jacareí, SP;-23.30528;-45.96583
